,file,video_dtype,video_shape,video_min,video_max,video_mean,video_std,ppg_dtype,ppg_shape,ppg_min,ppg_max,ppg_mean,ppg_std,landmarks_dtype,landmarks_shape,landmarks_min,landmarks_max,landmarks_mean,landmarks_std,face_square,video_duration,patient_id,fold
348,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3557__after.npz,uint8,"(600, 128, 134, 3)",0,255,57.294691710717245,59.53916775052872,float32,"(600,)",53,254,129.53166,44.740276,int16,"(600, 68, 2)",0,134,64.48535539215686,31.153799869675204,17152,600,3557,0
349,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3557__before.npz,uint8,"(600, 124, 150, 3)",0,255,51.81166182795699,59.9586023,float32,"(600,)",0,213,109.68833,49.542316,int16,"(600, 68, 2)",0,150,69.64801470588235,31.799768442858067,18600,600,3557,0
350,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3571__after.npz,uint8,"(600, 121, 129, 3)",0,215,51.51523490721165,51.799858730069374,float32,"(600,)",27,184,118.47667,36.182953,int16,"(600, 68, 2)",0,129,63.83189950980392,30.693758779424677,15609,600,3571,0
351,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3571__before.npz,uint8,"(600, 123, 127, 3)",0,218,56.81562416,52.09158013377112,float32,"(600,)",29,203,122.53667,39.17191,int16,"(600, 68, 2)",0,127,63.44756127,32.16587477716204,15621,600,3571,0
352,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3581__after.npz,uint8,"(600, 88, 93, 3)",0,235,51.98092124198979,47.876245440315074,float32,"(600,)",31,197,116.14333,45.68555,int16,"(600, 68, 2)",0,93,41.84042892156863,23.196071027019556,8184,600,3581,1
353,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3581__before.npz,uint8,"(600, 88, 94, 3)",0,227,54.20112481194928,49.41900990834268,float32,"(600,)",0,175,100.41333,42.034023,int16,"(600, 68, 2)",0,94,41.578210784313725,23.386405904123716,8272,600,3581,1
354,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3593__after.npz,uint8,"(600, 136, 138, 3)",0,239,75.41082495619021,68.58451274080734,float32,"(600,)",0,255,127.41167,63.17216,int16,"(600, 68, 2)",0,138,62.076311274509806,35.555065655209326,18768,600,3593,3
355,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3593__before.npz,uint8,"(600, 117, 113, 3)",0,225,61.775219978317324,60.40098512218422,float32,"(600,)",33,187,116.28,34.501858,int16,"(600, 68, 2)",0,117,56.035318627450984,28.87000449354485,13221,600,3593,3
356,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3600__after.npz,uint8,"(600, 86, 96, 3)",0,200,49.752822324504734,46.45067359,float32,"(600,)",43,208,124.725,41.570454,int16,"(600, 68, 2)",0,96,44.836507352941176,23.557640991320127,8256,600,3600,3
357,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3600__before.npz,uint8,"(600, 91, 98, 3)",0,208,51.50194071,48.69241250011575,float32,"(600,)",37,216,118.996666,41.69836,int16,"(600, 68, 2)",0,98,45.09262254901961,24.292600028845253,8918,600,3600,3
358,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3625__after.npz,uint8,"(600, 112, 122, 3)",0,214,54.29498333008067,52.19857120144661,float32,"(600,)",39,227,119.115,41.922726,int16,"(600, 68, 2)",0,122,61.65699754901961,30.743387361764224,13664,600,3625,4
359,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3625__before.npz,uint8,"(600, 120, 131, 3)",0,165,40.97428470455188,40.25494701006265,float32,"(600,)",1,160,93.71167,35.913116,int16,"(600, 68, 2)",0,131,64.97609069,32.82278925565571,15720,600,3625,4
360,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3636__after.npz,uint8,"(600, 77, 93, 3)",0,212,71.07824341727567,54.257919049335676,float32,"(600,)",0,222,116.63333,44.833492,int16,"(600, 68, 2)",0,93,40.00171568627451,21.17051795279827,7161,600,3636,2
361,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3636__before.npz,uint8,"(600, 76, 93, 3)",0,204,70.32670392378796,53.42855326159279,float32,"(600,)",29,193,118.10833,34.1362,int16,"(600, 68, 2)",0,93,40.75419117647059,21.231480270882273,7068,600,3636,2
362,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3656__after.npz,uint8,"(600, 82, 83, 3)",0,192,47.091900773827014,45.201367844441776,float32,"(600,)",4,255,104.941666,44.042156,int16,"(600, 68, 2)",0,83,36.58672794117647,21.237536779492522,6806,600,3656,4
363,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3656__before.npz,uint8,"(600, 80, 81, 3)",0,195,48.42529766803841,45.70720146304682,float32,"(600,)",0,242,114.346664,42.137154,int16,"(600, 68, 2)",0,81,36.074227941176474,20.920149132416636,6480,600,3656,4
364,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3658__after.npz,uint8,"(600, 96, 102, 3)",0,243,71.53636449255629,59.71080893009773,float32,"(600,)",42,212,133.40167,30.472778,int16,"(600, 68, 2)",0,102,44.53066176470588,25.03791470153381,9792,600,3658,3
365,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3658__before.npz,uint8,"(600, 105, 112, 3)",0,247,72.77878103741497,57.45846451496403,float32,"(600,)",0,126,57.636665,25.520868,int16,"(600, 68, 2)",0,112,49.86258578431372,28.027500976019578,11760,600,3658,3
366,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3682__after.npz,uint8,"(600, 164, 154, 3)",0,228,49.48678076496674,57.92082341595405,float32,"(600,)",0,255,114.918335,55.276108,int16,"(600, 68, 2)",0,164,70.52204656862745,35.97284418628547,25256,600,3682,2
367,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3682__before.npz,uint8,"(600, 140, 134, 3)",0,231,63.42394325989102,60.13172940576561,float32,"(600,)",0,200,92.56,44.2199,int16,"(600, 68, 2)",0,140,65.72242647058823,34.27138608104671,18760,600,3682,2
368,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3683__after.npz,uint8,"(600, 90, 91, 3)",0,234,61.542414258580926,56.34515733730116,float32,"(600,)",0,255,120.94,51.92276,int16,"(600, 68, 2)",0,91,45.33063725490196,22.282340840212377,8190,600,3683,2
369,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3683__before.npz,uint8,"(600, 81, 85, 3)",0,230,65.31347954490438,54.832020358819115,float32,"(600,)",3,194,127.18166,41.982162,int16,"(600, 68, 2)",0,85,39.65992647058823,21.16453429110358,6885,600,3683,2
370,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3699__after.npz,uint8,"(600, 129, 129, 3)",0,237,56.31780909266938,54.36679193,float32,"(600,)",2,250,125.085,51.25148,int16,"(600, 68, 2)",0,129,59.64302696078431,31.81320147967708,16641,600,3699,0
371,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3699__before.npz,uint8,"(600, 128, 129, 3)",0,225,58.587071691968134,53.188895,float32,"(600,)",11,255,115.58667,42.60437,int16,"(600, 68, 2)",0,129,61.481875,31.923081036405684,16512,600,3699,0
372,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3700__after.npz,uint8,"(600, 103, 111, 3)",0,208,58.14547868256606,53.85284533097542,float32,"(600,)",34,226,124.39333,45.579624,int16,"(600, 68, 2)",0,111,49.05003676470588,27.27838930880931,11433,600,3700,2
373,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3700__before.npz,uint8,"(600, 104, 109, 3)",0,206,54.68695012938132,51.09084862894956,float32,"(600,)",30,198,125.566666,44.46499,int16,"(600, 68, 2)",0,109,47.31213235294118,27.13751834316506,11336,600,3700,2
374,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3701__after.npz,uint8,"(600, 91, 97, 3)",0,235,58.677221907531184,55.063424899144636,float32,"(600,)",44,225,129.09166,41.161713,int16,"(600, 68, 2)",0,97,46.52828431372549,23.698877052025242,8827,600,3701,4
375,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3701__before.npz,uint8,"(600, 104, 110, 3)",0,233,52.82153613053613,52.87576351,float32,"(600,)",37,213,127.11667,33.54047,int16,"(600, 68, 2)",0,110,52.79797794117647,26.26908891979286,11440,600,3701,4
376,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3732__after.npz,uint8,"(600, 128, 132, 3)",0,255,42.69096919718014,42.64702740610997,float32,"(600,)",11,236,118.015,46.90286,int16,"(600, 68, 2)",0,132,61.81662990196079,34.13159281161847,16896,600,3732,0
377,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3732__before.npz,uint8,"(600, 124, 126, 3)",0,255,38.599511862092506,38.99581025594778,float32,"(600,)",17,199,113.685,35.436787,int16,"(600, 68, 2)",0,126,59.53328431372549,33.04368943932113,15624,600,3732,0
378,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3735__after.npz,uint8,"(600, 106, 107, 3)",0,233,63.711698554046905,57.041066700809075,float32,"(600,)",0,186,87.041664,35.67053,int16,"(600, 68, 2)",0,107,49.395171568627454,27.664327497734998,11342,600,3735,2
379,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3735__before.npz,uint8,"(600, 117, 117, 3)",0,224,48.67860249,54.87529950747241,float32,"(600,)",3,172,104.19666,31.704386,int16,"(600, 68, 2)",0,117,51.888492647058825,27.130693220772148,13689,600,3735,2
380,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3738__after.npz,uint8,"(600, 86, 88, 3)",0,216,66.79162240133897,56.441487693388105,float32,"(600,)",26,223,127.60167,41.98658,int16,"(600, 68, 2)",0,88,41.34253676470588,22.279539422935972,7568,600,3738,3
381,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3738__before.npz,uint8,"(600, 89, 89, 3)",0,213,63.21110087110213,56.76244087009129,float32,"(600,)",0,241,122.64,47.042965,int16,"(600, 68, 2)",0,89,42.16607843137255,22.38362696682392,7921,600,3738,3
382,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3754__after.npz,uint8,"(600, 86, 84, 3)",0,203,58.97277739325705,54.702898684211355,float32,"(600,)",25,191,118.405,39.545094,int16,"(600, 68, 2)",0,86,39.63805147058824,21.015361109811607,7224,600,3754,3
383,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3754__before.npz,uint8,"(600, 80, 84, 3)",0,198,62.113754877645505,52.709758662795196,float32,"(600,)",19,213,118.791664,37.320927,int16,"(600, 68, 2)",0,84,36.26305147058824,21.001773559614236,6720,600,3754,3
384,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3763__after.npz,uint8,"(600, 108, 109, 3)",0,156,33.01088354664552,37.668765621729946,float32,"(600,)",12,184,90.666664,37.20164,int16,"(600, 68, 2)",0,109,54.43670343137255,27.69281846480766,11772,600,3763,1
385,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3763__before.npz,uint8,"(600, 111, 112, 3)",0,218,56.789237228299726,54.803564037427655,float32,"(600,)",21,209,112.925,41.486816,int16,"(600, 68, 2)",0,112,52.815441176470586,28.323821329533274,12432,600,3763,1
386,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3778__after.npz,uint8,"(600, 106, 107, 3)",0,217,41.72424062971453,42.20684131339887,float32,"(600,)",0,196,100.06167,43.39195,int16,"(600, 68, 2)",0,107,47.84443627,26.373925327531612,11342,600,3778,4
387,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3778__before.npz,uint8,"(600, 104, 112, 3)",0,220,44.23153021024115,43.59357158365766,float32,"(600,)",0,194,102.065,42.770405,int16,"(600, 68, 2)",0,112,48.351017156862746,27.26154927399272,11648,600,3778,4
388,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3780__after.npz,uint8,"(600, 97, 103, 3)",0,217,72.22214493,55.69822512519859,float32,"(600,)",64,191,126.035,30.416395,int16,"(600, 68, 2)",0,103,49.02313725490196,25.928013163916358,9991,600,3780,0
389,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3780__before.npz,uint8,"(600, 101, 105, 3)",0,209,67.21460348892032,53.409391981153654,float32,"(600,)",43,216,128.85834,35.90439,int16,"(600, 68, 2)",0,105,49.810355392156865,26.649163124136443,10605,600,3780,0
390,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3783__after.npz,uint8,"(600, 106, 112, 3)",0,240,59.13450293875412,59.11562400200554,float32,"(600,)",0,182,84.095,44.05174,int16,"(600, 68, 2)",0,112,54.192058823529415,27.536183871986218,11872,600,3783,0
391,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3783__before.npz,uint8,"(600, 117, 124, 3)",0,245,57.34439879912998,56.874187680501386,float32,"(600,)",0,233,109.495,50.07591,int16,"(600, 68, 2)",0,124,56.68620098039216,31.175380884803126,14508,600,3783,0
392,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3784__after.npz,uint8,"(600, 128, 143, 3)",0,214,41.232006300990676,53.09045155742105,float32,"(600,)",9,179,112.706665,37.376247,int16,"(600, 68, 2)",0,143,74.38689950980392,29.48210162,18304,600,3784,1
393,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3784__before.npz,uint8,"(600, 110, 114, 3)",0,205,51.685358142831824,50.84566278925198,float32,"(600,)",0,170,107.24,37.454407,int16,"(600, 68, 2)",0,114,54.842708333333334,28.27859869469346,12540,600,3784,1
394,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3797__after.npz,uint8,"(600, 150, 155, 3)",0,209,43.86373295101553,49.50544348948545,float32,"(600,)",0,229,105.77167,40.8327,int16,"(600, 68, 2)",0,155,72.87911764705882,37.08053133550562,23250,600,3797,3
395,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3797__before.npz,uint8,"(600, 133, 131, 3)",0,227,58.91610422366348,55.515038508965695,float32,"(600,)",0,208,96.64667,50.46674,int16,"(600, 68, 2)",0,133,68.08700980392157,32.40570109730303,17423,600,3797,3
396,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3833__after.npz,uint8,"(600, 96, 106, 3)",0,205,41.87394473925576,50.43505706912864,float32,"(600,)",10,255,120.013336,48.889805,int16,"(600, 68, 2)",0,106,52.54952205882353,22.311261741704936,10176,600,3833,2
397,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3833__before.npz,uint8,"(600, 85, 90, 3)",0,206,56.78712236746551,52.037834734212886,float32,"(600,)",21,209,115.24167,43.038124,int16,"(600, 68, 2)",0,90,40.16534314,21.926660620365524,7650,600,3833,2
398,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3889__after.npz,uint8,"(600, 104, 116, 3)",0,255,83.02258850943119,67.47626735912873,float32,"(600,)",0,200,115.43166,39.310543,int16,"(600, 68, 2)",0,116,52.014607843137256,28.31764601492513,12064,600,3889,1
399,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3889__before.npz,uint8,"(600, 118, 130, 3)",0,145,28.419498587570622,34.17871217,float32,"(600,)",28,228,121.59167,40.31065,int16,"(600, 68, 2)",0,130,68.40887255,33.32445636264918,15340,600,3889,1
400,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3906__after.npz,uint8,"(600, 147, 144, 3)",0,225,65.43258309187873,62.56241353680796,float32,"(600,)",33,185,126.206665,35.4621,int16,"(600, 68, 2)",0,147,66.63203431372548,36.66670857767835,21168,600,3906,2
401,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3906__before.npz,uint8,"(600, 142, 142, 3)",0,221,41.456950285437195,52.23855924170186,float32,"(600,)",0,255,121.21167,56.75788,int16,"(600, 68, 2)",0,142,66.10587009803922,30.68375224473791,20164,600,3906,2
402,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3930__after.npz,uint8,"(600, 78, 90, 3)",0,207,68.65257834757834,53.176114653796816,float32,"(600,)",43,183,121.53667,39.06233,int16,"(600, 68, 2)",0,90,39.931519607843136,21.55924047019227,7020,600,3930,0
403,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3930__before.npz,uint8,"(600, 80, 90, 3)",0,207,66.27278842592592,52.36705303,float32,"(600,)",43,188,120.46333,38.134743,int16,"(600, 68, 2)",0,90,39.66723039215686,21.67255254915625,7200,600,3930,0
404,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3957__after.npz,uint8,"(600, 85, 88, 3)",0,217,63.520083630421865,58.68422858853665,float32,"(600,)",20,190,119.30167,34.78784,int16,"(600, 68, 2)",0,88,40.63468137254902,21.719911533114487,7480,600,3957,2
405,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3957__before.npz,uint8,"(600, 86, 89, 3)",0,220,74.11310048485905,61.43362837,float32,"(600,)",0,214,112.16333,48.780903,int16,"(600, 68, 2)",0,89,42.452561274509804,22.665096461443518,7654,600,3957,2
406,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3962__after.npz,uint8,"(600, 101, 103, 3)",0,216,62.618087143665825,55.30430786519603,float32,"(600,)",0,179,89.97833,33.297264,int16,"(600, 68, 2)",0,103,47.51416666666667,25.272011281406083,10403,600,3962,0
407,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__3962__before.npz,uint8,"(600, 98, 100, 3)",0,214,68.16726496598639,54.73733098002353,float32,"(600,)",6,190,108.833336,37.04316,int16,"(600, 68, 2)",0,100,43.80150735294118,25.60780126197845,9800,600,3962,0
408,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__4016__after.npz,uint8,"(600, 88, 91, 3)",0,206,53.56719495781996,52.63629302825672,float32,"(600,)",0,173,94.96167,40.888996,int16,"(600, 68, 2)",0,91,44.79242647058823,21.548259255804812,8008,600,4016,3
409,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__4016__before.npz,uint8,"(600, 83, 89, 3)",0,201,54.76159123384925,50.972057869816716,float32,"(600,)",17,197,92.098335,45.453297,int16,"(600, 68, 2)",0,89,42.10430147058823,21.553864721634664,7387,600,4016,3
410,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__4055__after.npz,uint8,"(600, 102, 114, 3)",0,248,41.747375969881126,49.449531630940946,float32,"(600,)",0,255,99.51667,43.655125,int16,"(600, 68, 2)",0,114,51.06515931372549,25.20312980192846,11628,600,4055,1
411,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__4055__before.npz,uint8,"(600, 92, 103, 3)",0,253,54.55046954880165,54.43779542825305,float32,"(600,)",17,207,121.128334,43.12163,int16,"(600, 68, 2)",0,103,45.84409314,24.32407388784061,9476,600,4055,1
412,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__4073__after.npz,uint8,"(600, 150, 140, 3)",0,255,26.79935904761905,33.50852335117862,float32,"(600,)",4,239,107.775,53.946587,int16,"(600, 68, 2)",0,150,69.77229166666666,35.595399631066414,21000,600,4073,1
413,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__4073__before.npz,uint8,"(600, 120, 117, 3)",0,236,73.81854281,63.106647145160764,float32,"(600,)",0,196,86.905,43.062195,int16,"(600, 68, 2)",0,120,55.80234068627451,30.081177130564615,14040,600,4073,1
414,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__4074__after.npz,uint8,"(600, 149, 139, 3)",0,223,49.43834301686168,51.295859771931994,float32,"(600,)",0,158,88.583336,37.763603,int16,"(600, 68, 2)",0,149,73.86226715686274,36.38034898016817,20711,600,4074,3
415,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__4074__before.npz,uint8,"(600, 161, 156, 3)",0,253,56.05382677708765,58.82161248423816,float32,"(600,)",46,204,126.01667,36.19894,int16,"(600, 68, 2)",0,161,74.55535539215687,41.23003764742412,25116,600,4074,3
416,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__4087__after.npz,uint8,"(600, 89, 92, 3)",0,208,62.95513719263963,53.37362321764676,float32,"(600,)",42,174,126.96667,40.26904,int16,"(600, 68, 2)",0,92,43.66275735294118,22.77395916230677,8188,600,4087,0
417,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__4087__before.npz,uint8,"(600, 87, 93, 3)",0,206,62.5074278,52.60482775684783,float32,"(600,)",16,189,105.58833,47.58402,int16,"(600, 68, 2)",0,93,43.93799019607843,22.846148426408174,8091,600,4087,0
418,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__4119__after.npz,uint8,"(600, 121, 139, 3)",0,220,36.04741149229377,39.06077560081055,float32,"(600,)",26,208,124.223335,44.099773,int16,"(600, 68, 2)",0,139,67.02708333333334,33.08295799396285,16819,600,4119,2
419,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__4119__before.npz,uint8,"(600, 125, 126, 3)",0,215,58.79671777777778,55.27689698179536,float32,"(600,)",0,223,121.04,49.270325,int16,"(600, 68, 2)",0,126,59.114742647058826,32.16771282,15750,600,4119,2
420,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__4172__after.npz,uint8,"(600, 87, 92, 3)",0,227,58.01720077,49.287419996023075,float32,"(600,)",35,224,131.98666,37.32041,int16,"(600, 68, 2)",0,92,42.299375,23.310032545160333,8004,600,4172,3
421,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__4172__before.npz,uint8,"(600, 91, 98, 3)",0,217,51.992795968204135,46.475450117385854,float32,"(600,)",39,206,128.04,37.465652,int16,"(600, 68, 2)",0,98,44.70155637254902,24.38174768400994,8918,600,4172,3
422,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__4173__after.npz,uint8,"(600, 122, 125, 3)",0,214,47.63640247723133,52.76022567183963,float32,"(600,)",0,210,103.57833,39.763645,int16,"(600, 68, 2)",0,125,60.56294117647059,29.49373660953488,15250,600,4173,0
423,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__4173__before.npz,uint8,"(600, 132, 127, 3)",0,236,44.60807729526233,53.39707836910202,float32,"(600,)",0,255,98.058334,49.575077,int16,"(600, 68, 2)",0,132,60.51145833333333,29.700456210279903,16764,600,4173,0
424,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__4179__after.npz,uint8,"(600, 122, 125, 3)",0,233,69.15695869,61.66067763355143,float32,"(600,)",2,254,113.26,38.313953,int16,"(600, 68, 2)",0,125,58.81172794117647,29.672937465770936,15250,600,4179,0
425,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__4179__before.npz,uint8,"(600, 115, 119, 3)",0,230,66.75580400276053,57.24421736365002,float32,"(600,)",21,252,123.525,51.50527,int16,"(600, 68, 2)",0,119,55.819375,29.139627684137615,13685,600,4179,0
426,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__4182__after.npz,uint8,"(600, 76, 81, 3)",0,201,50.746966013284236,48.39589058780693,float32,"(600,)",16,206,124.72667,37.021282,int16,"(600, 68, 2)",0,81,38.25595588235294,20.062072213214908,6156,600,4182,1
